,id,utme,utmn,strat_unit,strat_unit_symbol,unit_local,tecunit,era,period,strat_age,gp_suite,fm_lithodm,mem_phase,rock_class,rock_code,rock_type,remarks,rk_char,rk_char_cd,age_max_g,age_min_g,age_stratigraphic,epoch,stage,age_max_t,age_max_t_range?,age_min_t,age_min_t_range?,age_desc,age_method,age_remarks,belt,terrane,basin,basin_age,ckout_by,ckout_date,ckout_tag,mp_id,project,src_id,src_ref,note,strat_age_max,strat_age_min
53,HOY_1054,391144,5444760,TrNBsl,,Trbr3,,Mesozoic,Triassic,Triassic,Nicola Group,Brooklyn Formation,,sedimentary rocks,sl,"limestone, marble, grey chert",,,,Triassic,Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-04-13,revision,Penticton,Boundary,,"Acton, S.L., Simony, P.S. and Heaman, L.M., 2002; Nature of the basement to Quesnel terrane near Christina Lake, southeastern B.C., CJES, v. 39, pp. 65-78.",,Triassic,
54,HOY_1055,408584,5428344,PRGFqm,,Pr2,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,qm,"quartzite, thick-bedded; minor sillimanite-biotite schist, paragneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-22,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
55,HOY_1056,415151,5428548,JNgd,,mJg,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,gd,"undifferentiated hornblende granite, granodiorite; typically massive and equigranular",,,,Jurassic,Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-14,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2005; Geology of the Grand Forks map sheet; B.C. Ministry of Energy and Mines, Geoscience map 2005-2",,Jurassic,
56,HOY_1057,414774,5429214,JNd,,mJp,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,d,"Undifferentiated diorite, feldspar porphyry, monzonite","The age of the unit is not known, but is mapped as a Jurassic Nelson intrusion (BC MINFILE 082SE091)",,,Jurassic,Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-14,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2005; Geology of the Grand Forks map sheet; B.C. Ministry of Energy and Mines, Geoscience map 2005-2",,Jurassic,
57,HOY_1058,413570,5430840,CPMRmud,,um,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Mount Roberts Formation,Mollie Creek assemblage,ultramafic rocks,mud,"peridotite, dunite, serpentine","the age of these peridotites are not known, but are included in the Mount Roberts Formation",,,Carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-12-04,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Carboniferous,Permian
58,HOY_1059,417846,5431666,CPMRsm,,CPms,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Mount Roberts Formation,Mollie Creek assemblage,metamorphic rocks,sm,"siltstone, slate, cordierite-biotite schist, calc-silicate schist",,,,Carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-04-13,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2005; Geology of the Grand Forks map sheet; B.C. Ministry of Energy and Mines, Geoscience map 2005-2",,Carboniferous,Permian
59,HOY_1060,425055,5436434,ECds,,mEc,,Cenozoic,Paleogene,Eocene,Coryell plutonic suite,,,intrusive rocks,ds,"syenite, monzonite, quartz monzonite",The reported K-Ar (56.0 Ma) is older than the generally recognized ca. 52 Ma age of Coryell rocks,,,Eocene,Eocene,Paleogene,Paleocene-Eocene,,61.4,,50.6,,56  ± 5.4 Ma,K-Ar biotite,"Ref: Baadsgaard, H., Folinsbee, R.E. and Lipson, J.I. (1961): Potassium-Argond dates of biotites from Cordilleran granites; GSA Bulletin, v. 72, pp. 689-702",Omineca,Post accretionary,,,T. Høy,2020-04-13,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Eocene,
60,HOY_1061,411428,5437827,CPMRsm,,CPms,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Mount Roberts Formation,Mollie Creek assemblage,metamorphic rocks,sm,"siltstone, slate, cordierite-biotite schist, calc-silicate schist",,,,Carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-04-13,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2005; Geology of the Grand Forks map sheet; B.C. Ministry of Energy and Mines, Geoscience map 2005-2",,Carboniferous,Permian
61,HOY_1062,414697,5438516,JNhd,,mJd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,hd,"diorite, hornblende granite",,,,Jurassic,Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-14,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2005; Geology of the Grand Forks map sheet; B.C. Ministry of Energy and Mines, Geoscience map 2005-2",,Jurassic,
62,HOY_1063,414389,5438170,JNh.tpo,,mJp,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,h,feldspar porphyry,,porphyritic,tpo,Jurassic,Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-05-05,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2005; Geology of the Grand Forks map sheet; B.C. Ministry of Energy and Mines, Geoscience map 2005-2",,Jurassic,
63,HOY_1064,414123,5438088,JNhd,,mJd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,hd,"diorite, hornblende granite",,,,Jurassic,Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-14,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2005; Geology of the Grand Forks map sheet; B.C. Ministry of Energy and Mines, Geoscience map 2005-2",,Jurassic,
64,HOY_1065,413985,5438322,JNh.tpo,,mJp,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,h,feldspar porphyry,,porphyritic,tpo,Jurassic,Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-05-05,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2005; Geology of the Grand Forks map sheet; B.C. Ministry of Energy and Mines, Geoscience map 2005-2",,Jurassic,
65,HOY_1066,409996,5435523,EPOdqmz,,Plgd,,Cenozoic,Paleogene,Eocene,Okanagan batholith,,,intrusive rocks,dqmz,"biotite quartz monzonite, granite; equigranular to porphyritic",,,,Paleocene,Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-22,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Eocene,
66,HOY_1067,402715,5430608,PRGFqm,,Pr2,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,qm,"quartzite, thick-bedded; minor sillimanite-biotite schist, paragneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-22,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
67,HOY_1068,403021,5431245,PrGFognm,,Progn1,,Proterozoic,Mesoproterozoic to Paleoproterozoic,Mesoproterozoic to Paleoproterozoic,Grand Forks complex,,,metamorphic rocks,ognm,orthogneiss; granodiorite gneiss,,,,Mesoproterozoic,,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-22,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Paleoproterozoic
68,HOY_1069,403918,5431184,PrGFpgnm,,Pr1,,Proterozoic,Mesoproterozoic to Paleoproterozoic,Mesoproterozoic to Paleoproterozoic,Grand Forks complex,,,metamorphic rocks,pmgn,"sillimanite-biotite paragneiss, minor biotite-garnet paragneiss and schist, calc-silicate gneiss and marble, amphibolite and interlayered pegmatite",,,,Paleoproterozoic,Neoproterozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-24,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Paleoproterozoic
69,HOY_1070,405001,5430693,PRGFqm,,Pr2,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,qm,"quartzite, thick-bedded; minor sillimanite-biotite schist, paragneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-22,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
70,HOY_1071,405089,5430873,PrGFpgnm,,Pr1,,Proterozoic,Mesoproterozoic to Paleoproterozoic,Mesoproterozoic to Paleoproterozoic,Grand Forks complex,,,metamorphic rocks,pmgn,"sillimanite-biotite paragneiss, minor biotite-garnet paragneiss and schist, calc-silicate gneiss and marble, amphibolite and interlayered pegmatite",,,,Paleoproterozoic,Neoproterozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-24,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Paleoproterozoic
71,HOY_1072,406811,5430044,PrGFcm,,Pr1m,,Proterozoic,Mesoproterozoic to Paleoproterozoic,Mesoproterozoic to Paleoproterozoic,Grand Forks complex,,,metamorphic rocks,cm,"marble, calc-silicate gneiss; minor pegmatite",,,,Mesoproterozoic,Neoproterozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-27,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Paleoproterozoic
72,HOY_1073,408835,5436630,PrGFognm,,Progn1,,Proterozoic,Mesoproterozoic to Paleoproterozoic,Mesoproterozoic to Paleoproterozoic,Grand Forks complex,,,metamorphic rocks,ognm,orthogneiss; granodiorite gneiss,,,,Mesoproterozoic,,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-22,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Paleoproterozoic
73,HOY_1074,408386,5439030,PRGFqm,,Pr2,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,qm,"quartzite, thick-bedded; minor sillimanite-biotite schist, paragneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-22,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
74,HOY_1075,406298,5437881,PRGFqm,,Pr2,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,qm,"quartzite, thick-bedded; minor sillimanite-biotite schist, paragneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-24,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
75,HOY_1076,401105,5435224,PRGFqm,,Pr2,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,qm,"quartzite, thick-bedded; minor sillimanite-biotite schist, paragneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-24,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
76,HOY_1077,397234,5434265,PrGFma,,Pr2a,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,ma,amphibolite gneiss,,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-24,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
77,HOY_1078,397557,5433594,PrGFma,,Pr2a,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,ma,amphibolite gneiss,,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-24,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
78,HOY_1079,397291,5433100,PrGFcm,,Pr3m,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,cm,"marble, calc-silicate gneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-20,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
79,HOY_1080,414891,5444415,LTrJd,,lTrd,,Mesozoic,Triassic ,Upper Triassic,,Josh Creek diorite,,intrusive rocks,d,"calcic amphibole microdiorite, biotite-plagioclase schist, garnet-actinolite schist",,,,Upper Triassic,Triassic,Triassic,Upper Triassic,Norian,217.3,,214.5,,215.9 ± 1.4 Ma ,U-Pb zircon,"Ref: Acton, S.L., Simony, P.S. And Heaman, L.M.: (2003): Nature of basement to Quesnel terrane; CJES, v. 39, p. 65-78; two U-Pb zircon analyses define a lower intercept age of 215.9 ± 1.4 Ma",Omineca,Quesnel,,,T. Høy,2020-04-13,revision,Penticton,Boundary,,"Acton, S.L., Simony, P. And Heaman, L.M., 2002, Nature of the basement to Quesnel terrane near Christina Lake, southern B.C., CJES, v. 39, pp. 65-78",,Upper Triassic,
80,HOY_1081,417293,5451587,JNgd,,mJd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,gd,"undifferentiated hornblende granite, granodiorite; massive to porphyritic","may include younger (Paleocene, Eocene) granitic rocks",,,Jurassic,Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-13,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Jurassic,
81,HOY_1082,407149,5444933,EPOdqmz,,ETgr,,Cenozoic,Paleogene,Eocene,Okanagan batholith,,,intrusive rocks,dqmz,"biotite quartz monzonite, granite; equigranular to porphyritic",,,,Paleocene,Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-19,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Eocene,
82,HOY_1083,402250,5445730,PRGFqm,,Pr2,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,qm,"quartzite, thick-bedded; minor sillimanite-biotite schist, paragneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-20,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
83,HOY_1084,404130,5443061,EPOdqmz,,ETgr,,Cenozoic,Paleogene,Eocene,Okanagan batholith,,,intrusive rocks,dqmz,"biotite quartz monzonite, granite; equigranular to porphyritic",,,,Paleocene,Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-19,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Eocene,
84,HOY_1085,401566,5446033,EPOdqmz,,ETgr,,Cenozoic,Paleogene,Eocene,Okanagan batholith,,,intrusive rocks,dqmz,"biotite quartz monzonite, granite; equigranular to porphyritic",,,,Paleocene,Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-19,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Eocene,
85,HOY_1086,399472,5446193,PRGFqm,,Pr2,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,qm,"quartzite, thick-bedded; minor sillimanite-biotite schist, paragneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-20,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
86,HOY_1087,397828,5446186,PrGFognm,,Progn3,,Proterozoic,Mesoproterozoic,Mesoproterozoic,Grand Forks complex,,,metamorphic rocks,ognm,orthogneiss; biotite-hornblende granodiorite gneiss,,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-20,revision,Penticton,,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,
87,HOY_1088,396448,5445371,PRGFqm,,Pr2,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,qm,"quartzite, thick-bedded; minor sillimanite-biotite schist, paragneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-20,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
88,HOY_1089,396180,5443894,PrGFshm,,Pr3,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,shm,"garnet-biotite paragneiss, schist, sillimanite schist; may include minor pegmatite, marble, calc-silicate gneiss, amphibolite, quartzite.",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-20,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
89,HOY_1090,397175,5442936,EPOdqmz,,ETgr,,Cenozoic,Paleogene,Eocene,Okanagan batholith,,,intrusive rocks,dqmz,"biotite quartz monzonite, granite; equigranular to porphyritic",,,,Paleocene,Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-19,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Eocene,
90,HOY_1091,398282,5441615,EPOdqmz,,ETgr,,Cenozoic,Paleogene,Eocene,Okanagan batholith,,,intrusive rocks,dqmz,"biotite quartz monzonite, granite; equigranular to porphyritic",,,,Paleocene,Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-19,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Eocene,
91,HOY_1092,400709,5437854,EPOdqmz,,JKg,,Cenozoic,Paleogene,Eocene,Okanagan batholith,,,intrusive rocks,dqmz,"biotite quartz monzonite, granite; equigranular to porphyritic",,,,Paleocene,Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-24,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Eocene,
92,HOY_1093,402582,5436987,PrGFognm,,Progn1,,Proterozoic,Mesoproterozoic to Paleoproterozoic,Mesoproterozoic to Paleoproterozoic,Grand Forks complex,,,metamorphic rocks,ognm,orthogneiss; granodiorite gneiss,,,,Mesoproterozoic,,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-22,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Paleoproterozoic
93,HOY_1094,402256,5436326,EPOdqmz,,JKg,,Cenozoic,Mesoproterozoic to Paleoproterozoic,Eocene,Okanagan batholith,,,intrusive rocks,dqmz,"biotite quartz monzonite, granite; equigranular to porphyritic",,,,Paleocene,Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-04-24,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Eocene,
94,HOY_1095,399978,5436042,PrGFognm,,Progn1,,Proterozoic,Mesoproterozoic to Paleoproterozoic,Mesoproterozoic to Paleoproterozoic,Grand Forks complex,,,metamorphic rocks,ognm,orthogneiss; granodiorite gneiss,,,,Mesoproterozoic,,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-22,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Paleoproterozoic
95,HOY_1096,399205,5436018,PrGFognm,,Progn1,,Proterozoic,Mesoproterozoic to Paleoproterozoic,Mesoproterozoic to Paleoproterozoic,Grand Forks complex,,,metamorphic rocks,ognm,orthogneiss; granodiorite gneiss,,,,Mesoproterozoic,,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-22,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Paleoproterozoic
96,HOY_1097,398856,5436308,PrGFma,,Pr4,,Proterozoic,Mesoproterozoic to Neoproterozoic,Mesoproterozoic to Neoproterozoic,Grand Forks complex,,,metamorphic rocks,ma,"amphibolite, amphibole schist; some marble, calc-silicate gneiss",,,,Mesoproterozoic,Paleozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2020-04-26,revision,Penticton,Boundary,,"Preto, V.A., 1969, Structury and petrology of the Grand Forks complex, British Columbia; GSC, paper 69-22",,Mesoproterozoic,Neoproterozoic
